# dataset: GeoCSV2.0
# created: 2022-08-24 15:32:32 UTC (netCDF_2_GeoCSV.py)
# netCDF_file: KEA20-Moho.r0.0.nc
# delimiter: |
# global_title: Moho depth model for East Asia
# global_id: KEA20_Moho
# global_data_revision: r.0.0
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_keywords: seismic, surface wave, tomography, East Asia, Moho, receiver functions, reflection
# global_acknowledgment: Model was provided by Michael Witek, Department of Geophysics, Kangwon National University
# global_history: 2022-08-24 15:32:32 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.237 from KEA20-Moho.r0.0.nc; 2022-08-22 19:48:38 UTC Converted to netCDF by GeoCSV_2_netCDF.py v2022.230 from KEA20-Moho.r0.0.csv; 2022-08-22 19:46:46 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.230 from KEA20-Moho.r0.0.nc; v1.0.0 created 2021-06-02
# global_summary: Here we provide depths to the Moho boundary in KEA20, relative to a mean Earth radius of 6371 km.; These Moho depths result from an initial inversion of point constraints from teleseismic; receiver function and seismic reflection studies, plus additional Moho perturbations from the; surface wave dispersion data inversion. The reference model Moho is taken from CRUST1.0.  ; For additional information please see the supplementary information of Witek et al. (2021).
# global_reference: ; @article{witek-2021-kea20,; title={Radial anisotropy in East Asia from multimode surface wave tomography},; author={M. Witek and S.-J. Chang and D.Y. Lim and S. Ning and J. Ning},; journal={Journal of Geophysical Research},; year={2021},; volume={},; pages={}; };
# global_reference_pid: 
# global_author_name: M. Witek
# global_author_email: mwitek2@gmail.com
# global_author_institution: Department of Geophysics, Kangwon National University
# global_geospatial_lat_min: 15.0
# global_geospatial_lat_max: 51.0
# global_geospatial_lat_resolution: 0.2
# global_geospatial_lat_units: degrees_north
# global_geospatial_lon_min: 70.0
# global_geospatial_lon_max: 150.0
# global_geospatial_lon_resolution: 0.2
# global_geospatial_lon_units: degrees_east
# global_netcdf_file: KEA20_Moho.nc
# global_repository_name: EMC
# global_repository_institution: IRIS EMC
# global_repository_pid: doi:10.17611/dp/emc.2021.kea20.1
# y_column: latitude
# y_variable: latitude
# y_dimensions: 1
# y_long_name: Latitude; positive north
# y_units: degrees_north
# y_standard_name: latitude
# x_column: longitude
# x_variable: longitude
# x_dimensions: 1
# x_long_name: Longitude; positive east
# x_units: degrees_east
# x_standard_name: longitude
# moho_column: moho
# moho_variable: moho
# moho_dimensions: 2
# moho_variable: moho
# moho_long_name: Moho depth relative to a mean Earth radius of 6371 km
# moho_display_name: Moho depth (km)
# moho_units: km
latitude|longitude|moho
31.6|145.2|12.923
31.6|145.4|12.959
31.6|145.6|12.985
31.6|145.8|13.0
31.6|146.0|13.016
31.6|146.2|13.032
31.6|146.4|13.047
31.6|146.6|13.054
31.6|146.8|13.053
31.6|147.0|13.051
31.6|147.2|13.048
31.6|147.4|13.046
31.6|147.6|12.999
31.6|147.8|12.909
31.6|148.0|12.82
31.6|148.2|12.73
31.6|148.4|12.64
31.6|148.6|12.589
31.6|148.8|12.576
31.6|149.0|12.564
31.6|149.2|12.551
31.6|149.4|12.538
31.6|149.6|12.564
31.6|149.8|12.627
31.6|150.0|12.691
31.8|70.0|43.914
31.8|70.2|44.17
31.8|70.4|44.427
31.8|70.6|44.5
31.8|70.8|44.389
31.8|71.0|44.278
31.8|71.2|44.169
31.8|71.4|44.06
31.8|71.6|44.144
31.8|71.8|44.425
31.8|72.0|44.706
31.8|72.2|44.981
31.8|72.4|45.256
31.8|72.6|45.203
31.8|72.8|44.821
31.8|73.0|44.441
31.8|73.2|44.062
31.8|73.4|43.683
31.8|73.6|43.408
31.8|73.8|43.238
31.8|74.0|43.068
31.8|74.2|42.899
31.8|74.4|42.728
31.8|74.6|43.356
31.8|74.8|44.779
31.8|75.0|46.203
31.8|75.2|47.629
31.8|75.4|49.053
31.8|75.6|50.095
31.8|75.8|50.773
31.8|76.0|51.448
31.8|76.2|52.124
31.8|76.4|52.946
31.8|76.6|53.34
31.8|76.8|53.297
31.8|77.0|53.131
31.8|77.2|52.825
31.8|77.4|52.445
31.8|77.6|53.029
31.8|77.8|54.711
31.8|78.0|56.501
31.8|78.2|58.442
31.8|78.4|60.386
31.8|78.6|61.288
31.8|78.8|61.136
31.8|79.0|60.984
31.8|79.2|60.911
31.8|79.4|60.871
31.8|79.6|60.801
31.8|79.8|60.708
31.8|80.0|60.627
31.8|80.2|60.49
31.8|80.4|60.237
31.8|80.6|60.19
31.8|80.8|60.384
31.8|81.0|60.511
31.8|81.2|60.651
31.8|81.4|60.875
31.8|81.6|60.964
31.8|81.8|60.939
31.8|82.0|60.943
31.8|82.2|60.953
31.8|82.4|60.975
31.8|82.6|61.284
31.8|82.8|61.839
31.8|83.0|62.423
31.8|83.2|63.277
31.8|83.4|64.118
31.8|83.6|65.359
31.8|83.8|67.541
31.8|84.0|69.125
31.8|84.2|69.218
31.8|84.4|68.857
31.8|84.6|69.262
31.8|84.8|69.126
31.8|85.0|68.901
31.8|85.2|68.783
31.8|85.4|68.232
31.8|85.6|67.694
31.8|85.8|67.433
31.8|86.0|67.48
31.8|86.2|67.519
31.8|86.4|67.668
31.8|86.6|67.825
31.8|86.8|67.971
31.8|87.0|68.127
31.8|87.2|68.282
31.8|87.4|68.437
31.8|87.6|68.507
31.8|87.8|68.503
31.8|88.0|68.481
31.8|88.2|68.456
31.8|88.4|68.414
31.8|88.6|68.393
31.8|88.8|68.385
31.8|89.0|68.348
31.8|89.2|68.535
31.8|89.4|68.717
31.8|89.6|68.598
31.8|89.8|68.327
31.8|90.0|68.408
31.8|90.2|68.705
31.8|90.4|68.971
31.8|90.6|69.128
31.8|90.8|68.799
31.8|91.0|68.567
31.8|91.2|68.448
31.8|91.4|68.034
31.8|91.6|68.447
31.8|91.8|69.663
31.8|92.0|70.715
31.8|92.2|71.175
31.8|92.4|71.536
31.8|92.6|71.772
31.8|92.8|71.616
31.8|93.0|71.284
31.8|93.2|70.962
31.8|93.4|70.64
31.8|93.6|70.508
31.8|93.8|70.277
31.8|94.0|69.893
31.8|94.2|68.891
31.8|94.4|67.886
31.8|94.6|67.606
31.8|94.8|68.101
31.8|95.0|68.466
31.8|95.2|68.371
31.8|95.4|68.246
31.8|95.6|68.66
31.8|95.8|69.608
31.8|96.0|70.952
31.8|96.2|72.348
31.8|96.4|72.936
31.8|96.6|71.908
31.8|96.8|70.635
31.8|97.0|69.599
31.8|97.2|69.13
31.8|97.4|68.72
31.8|97.6|68.052
31.8|97.8|67.339
31.8|98.0|66.642
31.8|98.2|65.892
31.8|98.4|65.153
31.8|98.6|64.544
31.8|98.8|63.896
31.8|99.0|63.297
31.8|99.2|62.718
31.8|99.4|62.205
31.8|99.6|61.838
31.8|99.8|61.507
31.8|100.0|60.878
31.8|100.2|60.196
31.8|100.4|59.378
31.8|100.6|58.523
31.8|100.8|57.492
31.8|101.0|55.954
31.8|101.2|55.178
31.8|101.4|55.444
31.8|101.6|55.991
31.8|101.8|56.135
31.8|102.0|56.195
31.8|102.2|56.095
31.8|102.4|56.349
31.8|102.6|55.248
31.8|102.8|53.811
31.8|103.0|52.414
31.8|103.2|50.603
31.8|103.4|48.233
31.8|103.6|46.477
31.8|103.8|45.209
31.8|104.0|43.837
31.8|104.2|42.936
31.8|104.4|42.24
31.8|104.6|41.961
31.8|104.8|42.068
31.8|105.0|42.143
31.8|105.2|42.096
31.8|105.4|42.201
31.8|105.6|42.243
31.8|105.8|42.222
31.8|106.0|42.262
31.8|106.2|42.425
31.8|106.4|42.612
31.8|106.6|42.781
31.8|106.8|42.632
31.8|107.0|42.503
31.8|107.2|42.42
31.8|107.4|42.317
31.8|107.6|42.285
31.8|107.8|42.358
31.8|108.0|42.648
31.8|108.2|42.967
31.8|108.4|42.987
31.8|108.6|42.811
31.8|108.8|42.434
31.8|109.0|42.034
31.8|109.2|41.553
31.8|109.4|40.921
31.8|109.6|40.489
31.8|109.8|40.071
31.8|110.0|39.477
31.8|110.2|38.767
31.8|110.4|38.084
31.8|110.6|37.553
31.8|110.8|37.189
31.8|111.0|36.833
31.8|111.2|36.605
31.8|111.4|36.295
31.8|111.6|35.847
31.8|111.8|35.317
31.8|112.0|34.893
31.8|112.2|34.514
31.8|112.4|34.108
31.8|112.6|33.945
31.8|112.8|34.031
31.8|113.0|34.059
31.8|113.2|34.078
31.8|113.4|34.12
31.8|113.6|34.213
31.8|113.8|34.396
31.8|114.0|34.577
31.8|114.2|34.81
31.8|114.4|35.071
31.8|114.6|35.189
31.8|114.8|35.251
31.8|115.0|35.318
31.8|115.2|35.449
31.8|115.4|35.463
31.8|115.6|35.292
31.8|115.8|35.256
31.8|116.0|35.311
31.8|116.2|35.122
31.8|116.4|34.891
31.8|116.6|34.548
31.8|116.8|34.112
31.8|117.0|33.684
31.8|117.2|33.443
31.8|117.4|33.317
31.8|117.6|33.069
31.8|117.8|32.748
31.8|118.0|32.308
31.8|118.2|31.807
31.8|118.4|31.259
31.8|118.6|30.791
31.8|118.8|30.632
31.8|119.0|30.768
31.8|119.2|31.164
31.8|119.4|31.601
31.8|119.6|31.78
31.8|119.8|31.838
31.8|120.0|31.84
31.8|120.2|31.874
31.8|120.4|32.028
31.8|120.6|32.102
31.8|120.8|32.026
31.8|121.0|31.925
31.8|121.2|31.824
31.8|121.4|31.702
31.8|121.6|31.548
31.8|121.8|31.317
31.8|122.0|31.126
31.8|122.2|30.952
31.8|122.4|30.818
31.8|122.6|30.661
31.8|122.8|30.525
31.8|123.0|30.387
31.8|123.2|30.246
31.8|123.4|30.106
31.8|123.6|30.036
31.8|123.8|30.036
31.8|124.0|30.036
31.8|124.2|30.036
31.8|124.4|30.037
31.8|124.6|30.037
31.8|124.8|30.037
31.8|125.0|30.037
31.8|125.2|30.038
31.8|125.4|30.038
31.8|125.6|30.039
31.8|125.8|30.04
31.8|126.0|30.04
31.8|126.2|30.04
31.8|126.4|30.039
31.8|126.6|30.036
31.8|126.8|30.032
31.8|127.0|30.029
31.8|127.2|30.029
31.8|127.4|30.029
31.8|127.6|30.03
31.8|127.8|30.037
31.8|128.0|30.043
31.8|128.2|30.056
31.8|128.4|30.079
31.8|128.6|30.109
31.8|128.8|30.169
31.8|129.0|30.246
31.8|129.2|30.407
31.8|129.4|30.577
31.8|129.6|30.603
31.8|129.8|30.503
31.8|130.0|30.463
31.8|130.2|30.419
31.8|130.4|30.362
31.8|130.6|30.936
31.8|130.8|31.723
31.8|131.0|32.482
31.8|131.2|32.739
31.8|131.4|32.648
31.8|131.6|31.482
31.8|131.8|29.074
31.8|132.0|26.757
31.8|132.2|24.76
31.8|132.4|23.187
31.8|132.6|22.017
31.8|132.8|21.351
31.8|133.0|20.722
31.8|133.2|20.097
31.8|133.4|19.507
31.8|133.6|18.575
31.8|133.8|17.298
31.8|134.0|16.024
31.8|134.2|14.749
31.8|134.4|13.473
31.8|134.6|12.807
31.8|134.8|12.748
31.8|135.0|12.689
31.8|135.2|12.629
31.8|135.4|12.57
31.8|135.6|12.594
31.8|135.8|12.704
31.8|136.0|12.815
31.8|136.2|12.925
31.8|136.4|13.036
31.8|136.6|13.047
31.8|136.8|12.96
31.8|137.0|12.873
31.8|137.2|12.785
31.8|137.4|12.698
31.8|137.6|12.554
31.8|137.8|12.354
31.8|138.0|12.154
31.8|138.2|11.954
31.8|138.4|11.756
31.8|138.6|11.938
31.8|138.8|12.5
31.8|139.0|13.066
31.8|139.2|13.63
31.8|139.4|14.192
31.8|139.6|14.191
31.8|139.8|13.623
31.8|140.0|13.048
31.8|140.2|12.472
31.8|140.4|11.9
31.8|140.6|11.719
31.8|140.8|11.934
31.8|141.0|12.154
31.8|141.2|12.37
31.8|141.4|12.588
31.8|141.6|12.891
31.8|141.8|13.275
31.8|142.0|13.66
31.8|142.2|14.044
31.8|142.4|14.429
31.8|142.6|14.421
31.8|142.8|14.023
31.8|143.0|13.625
31.8|143.2|13.227
31.8|143.4|12.831
31.8|143.6|12.645
31.8|143.8|12.672
31.8|144.0|12.699
31.8|144.2|12.726
31.8|144.4|12.753
31.8|144.6|12.783
31.8|144.8|12.817
31.8|145.0|12.85
31.8|145.2|12.883
31.8|145.4|12.916
31.8|145.6|12.942
31.8|145.8|12.961
31.8|146.0|12.98
31.8|146.2|12.999
31.8|146.4|13.018
31.8|146.6|13.028
31.8|146.8|13.03
31.8|147.0|13.032
31.8|147.2|13.033
31.8|147.4|13.034
31.8|147.6|12.979
31.8|147.8|12.87
31.8|148.0|12.761
31.8|148.2|12.651
31.8|148.4|12.542
31.8|148.6|12.498
31.8|148.8|12.52
31.8|149.0|12.543
31.8|149.2|12.565
31.8|149.4|12.587
31.8|149.6|12.625
31.8|149.8|12.679
31.8|150.0|12.734
32.0|70.0|44.406
32.0|70.2|44.687
32.0|70.4|44.967
32.0|70.6|45.075
32.0|70.8|45.01
32.0|71.0|44.945
32.0|71.2|44.881
32.0|71.4|44.818
32.0|71.6|45.005
32.0|71.8|45.445
32.0|72.0|45.882
32.0|72.2|46.316
32.0|72.4|46.75
32.0|72.6|46.796
32.0|72.8|46.456
32.0|73.0|46.116
32.0|73.2|45.775
32.0|73.4|45.436
32.0|73.6|45.197
32.0|73.8|45.058
32.0|74.0|44.918
32.0|74.2|44.778
32.0|74.4|44.642
32.0|74.6|45.168
32.0|74.8|46.353
32.0|75.0|47.543
32.0|75.2|48.733
32.0|75.4|49.921
32.0|75.6|50.795
32.0|75.8|51.348
32.0|76.0|51.899
32.0|76.2|52.537
32.0|76.4|53.189
32.0|76.6|53.516
32.0|76.8|53.819
32.0|77.0|53.925
32.0|77.2|53.578
32.0|77.4|52.772
32.0|77.6|53.516
32.0|77.8|55.725
32.0|78.0|57.958
32.0|78.2|60.393
32.0|78.4|62.824
32.0|78.6|63.75
32.0|78.8|63.248
32.0|79.0|62.787
32.0|79.2|62.39
32.0|79.4|62.0
32.0|79.6|62.108
32.0|79.8|62.06
32.0|80.0|61.893
32.0|80.2|61.673
32.0|80.4|61.331
32.0|80.6|61.269
32.0|80.8|61.077
32.0|81.0|61.275
32.0|81.2|61.469
32.0|81.4|61.719
32.0|81.6|61.766
32.0|81.8|61.576
32.0|82.0|61.431
32.0|82.2|61.287
32.0|82.4|61.169
32.0|82.6|61.43
32.0|82.8|62.022
32.0|83.0|62.796
32.0|83.2|63.687
32.0|83.4|64.654
32.0|83.6|66.621
32.0|83.8|68.724
32.0|84.0|70.427
32.0|84.2|70.119
32.0|84.4|69.672
32.0|84.6|68.089
32.0|84.8|67.808
32.0|85.0|67.52
32.0|85.2|67.839
32.0|85.4|67.271
32.0|85.6|66.933
32.0|85.8|67.065
32.0|86.0|67.08
32.0|86.2|67.188
32.0|86.4|67.332
32.0|86.6|67.458
32.0|86.8|67.586
32.0|87.0|67.712
32.0|87.2|67.826
32.0|87.4|67.916
32.0|87.6|67.981
32.0|87.8|67.904
32.0|88.0|67.829
32.0|88.2|67.818
32.0|88.4|67.63
32.0|88.6|67.58
32.0|88.8|67.426
32.0|89.0|66.953
32.0|89.2|67.086
32.0|89.4|67.27
32.0|89.6|67.381
32.0|89.8|67.299
32.0|90.0|67.781
32.0|90.2|68.219
32.0|90.4|68.67
32.0|90.6|68.909
32.0|90.8|68.756
32.0|91.0|68.793
32.0|91.2|68.821
32.0|91.4|68.796
32.0|91.6|68.997
32.0|91.8|69.851
32.0|92.0|70.337
32.0|92.2|70.6
32.0|92.4|70.647
32.0|92.6|70.972
32.0|92.8|70.943
32.0|93.0|70.689
32.0|93.2|70.448
32.0|93.4|70.289
32.0|93.6|70.175
32.0|93.8|69.955
32.0|94.0|69.235
32.0|94.2|68.347
32.0|94.4|67.589
32.0|94.6|67.464
32.0|94.8|67.723
32.0|95.0|67.731
32.0|95.2|67.635
32.0|95.4|67.68
32.0|95.6|68.162
32.0|95.8|68.819
32.0|96.0|70.14
32.0|96.2|71.58
32.0|96.4|72.529
32.0|96.6|71.737
32.0|96.8|70.582
32.0|97.0|69.042
32.0|97.2|68.475
32.0|97.4|67.993
32.0|97.6|67.397
32.0|97.8|66.796
32.0|98.0|66.22
32.0|98.2|65.666
32.0|98.4|65.098
32.0|98.6|64.554
32.0|98.8|63.955
32.0|99.0|63.39
32.0|99.2|62.825
32.0|99.4|62.303
32.0|99.6|61.906
32.0|99.8|61.432
32.0|100.0|60.783
32.0|100.2|60.06
32.0|100.4|59.059
32.0|100.6|58.147
32.0|100.8|56.723
32.0|101.0|55.038
32.0|101.2|54.319
32.0|101.4|54.99
32.0|101.6|55.968
32.0|101.8|55.968
32.0|102.0|55.916
32.0|102.2|55.479
32.0|102.4|55.112
32.0|102.6|54.329
32.0|102.8|53.478
32.0|103.0|52.364
32.0|103.2|50.314
32.0|103.4|48.175
32.0|103.6|46.45
32.0|103.8|45.308
32.0|104.0|44.255
32.0|104.2|43.539
32.0|104.4|42.843
32.0|104.6|42.508
32.0|104.8|42.694
32.0|105.0|42.706
32.0|105.2|42.607
32.0|105.4|42.689
32.0|105.6|42.749
32.0|105.8|42.654
32.0|106.0|42.741
32.0|106.2|42.882
32.0|106.4|43.024
32.0|106.6|42.911
32.0|106.8|42.677
32.0|107.0|42.442
32.0|107.2|42.242
32.0|107.4|42.054
32.0|107.6|41.965
32.0|107.8|42.201
32.0|108.0|42.651
32.0|108.2|43.1
32.0|108.4|43.36
32.0|108.6|43.13
32.0|108.8|42.64
32.0|109.0|42.064
32.0|109.2|41.322
32.0|109.4|40.558
32.0|109.6|39.921
32.0|109.8|39.235
32.0|110.0|38.567
32.0|110.2|37.886
32.0|110.4|37.242
32.0|110.6|36.697
32.0|110.8|36.249
32.0|111.0|36.029
32.0|111.2|35.832
32.0|111.4|35.631
32.0|111.6|35.308
32.0|111.8|34.927
32.0|112.0|34.541
32.0|112.2|34.267
32.0|112.4|34.001
32.0|112.6|33.895
32.0|112.8|33.925
32.0|113.0|33.928
32.0|113.2|33.931
32.0|113.4|33.899
32.0|113.6|33.998
32.0|113.8|34.261
32.0|114.0|34.552
32.0|114.2|34.894
32.0|114.4|35.237
32.0|114.6|35.437
32.0|114.8|35.453
32.0|115.0|35.466
32.0|115.2|35.473
32.0|115.4|35.239
32.0|115.6|34.928
32.0|115.8|34.765
32.0|116.0|34.8
32.0|116.2|34.686
32.0|116.4|34.392
32.0|116.6|34.169
32.0|116.8|33.803
32.0|117.0|33.47
32.0|117.2|33.407
32.0|117.4|33.403
32.0|117.6|33.224
32.0|117.8|32.868
32.0|118.0|32.497
32.0|118.2|31.982
32.0|118.4|31.457
32.0|118.6|31.026
32.0|118.8|30.84
32.0|119.0|30.984
32.0|119.2|31.423
32.0|119.4|31.762
32.0|119.6|31.81
32.0|119.8|31.859
32.0|120.0|31.87
32.0|120.2|31.889
32.0|120.4|31.949
32.0|120.6|31.98
32.0|120.8|31.894
32.0|121.0|31.775
32.0|121.2|31.662
32.0|121.4|31.534
32.0|121.6|31.365
32.0|121.8|31.174
32.0|122.0|30.99
32.0|122.2|30.805
32.0|122.4|30.619
32.0|122.6|30.482
32.0|122.8|30.391
32.0|123.0|30.29
32.0|123.2|30.189
32.0|123.4|30.089
32.0|123.6|30.038
32.0|123.8|30.038
32.0|124.0|30.037
32.0|124.2|30.038
32.0|124.4|30.038
32.0|124.6|30.039
32.0|124.8|30.04
32.0|125.0|30.041
32.0|125.2|30.041
32.0|125.4|30.042
32.0|125.6|30.043
32.0|125.8|30.044
32.0|126.0|30.043
32.0|126.2|30.043
32.0|126.4|30.041
32.0|126.6|30.037
32.0|126.8|30.034
32.0|127.0|30.032
32.0|127.2|30.031
32.0|127.4|30.031
32.0|127.6|30.036
32.0|127.8|30.043
32.0|128.0|30.05
32.0|128.2|30.068
32.0|128.4|30.092
32.0|128.6|30.113
32.0|128.8|30.191
32.0|129.0|30.268
32.0|129.2|30.373
32.0|129.4|30.505
32.0|129.6|30.44
32.0|129.8|30.198
32.0|130.0|29.998
32.0|130.2|29.79
32.0|130.4|29.823
32.0|130.6|30.58
32.0|130.8|31.916
32.0|131.0|33.183
32.0|131.2|34.43
32.0|131.4|35.026
32.0|131.6|33.854
32.0|131.8|31.727
32.0|132.0|29.689
32.0|132.2|27.859
32.0|132.4|26.408
32.0|132.6|25.375
32.0|132.8|24.608
32.0|133.0|23.903
32.0|133.2|23.241
32.0|133.4|22.6
32.0|133.6|21.344
32.0|133.8|19.515
32.0|134.0|17.675
32.0|134.2|15.831
32.0|134.4|13.989
32.0|134.6|13.013
32.0|134.8|12.909
32.0|135.0|12.804
32.0|135.2|12.698
32.0|135.4|12.592
32.0|135.6|12.667
32.0|135.8|12.922
32.0|136.0|13.178
32.0|136.2|13.434
32.0|136.4|13.69
32.0|136.6|13.685
32.0|136.8|13.417
32.0|137.0|13.149
32.0|137.2|12.882
32.0|137.4|12.614
32.0|137.6|12.446
32.0|137.8|12.376
32.0|138.0|12.307
32.0|138.2|12.241
32.0|138.4|12.174
32.0|138.6|12.535
32.0|138.8|13.332
32.0|139.0|14.126
32.0|139.2|14.919
32.0|139.4|15.73
32.0|139.6|15.78
32.0|139.8|15.087
32.0|140.0|14.385
32.0|140.2|13.684
32.0|140.4|12.963
32.0|140.6|12.626
32.0|140.8|12.656
32.0|141.0|12.68
32.0|141.2|12.712
32.0|141.4|12.744
32.0|141.6|12.959
32.0|141.8|13.357
32.0|142.0|13.756
32.0|142.2|14.154
32.0|142.4|14.552
32.0|142.6|14.532
32.0|142.8|14.095
32.0|143.0|13.659
32.0|143.2|13.223
32.0|143.4|12.787
32.0|143.6|12.586
32.0|143.8|12.619
32.0|144.0|12.653
32.0|144.2|12.686
32.0|144.4|12.72
32.0|144.6|12.752
32.0|144.8|12.783
32.0|145.0|12.813
32.0|145.2|12.844
32.0|145.4|12.875
32.0|145.6|12.9
32.0|145.8|12.922
32.0|146.0|12.944
32.0|146.2|12.966
32.0|146.4|12.988
32.0|146.6|13.002
32.0|146.8|13.008
32.0|147.0|13.013
32.0|147.2|13.018
32.0|147.4|13.023
32.0|147.6|12.96
32.0|147.8|12.831
32.0|148.0|12.702
32.0|148.2|12.573
32.0|148.4|12.444
32.0|148.6|12.408
32.0|148.8|12.465
32.0|149.0|12.522
32.0|149.2|12.579
32.0|149.4|12.636
32.0|149.6|12.687
32.0|149.8|12.732
32.0|150.0|12.777
32.2|70.0|44.897
32.2|70.2|45.202
32.2|70.4|45.507
32.2|70.6|45.65
32.2|70.8|45.631
32.2|71.0|45.612
32.2|71.2|45.593
32.2|71.4|45.576
32.2|71.6|45.866
32.2|71.8|46.462
32.2|72.0|47.057
32.2|72.2|47.651
32.2|72.4|48.244
32.2|72.6|48.39
32.2|72.8|48.089
32.2|73.0|47.789
32.2|73.2|47.488
32.2|73.4|47.188
32.2|73.6|46.984
32.2|73.8|46.876
32.2|74.0|46.766
32.2|74.2|46.66
32.2|74.4|46.554
32.2|74.6|46.977
32.2|74.8|47.928
32.2|75.0|48.881
32.2|75.2|49.833
32.2|75.4|50.791
32.2|75.6|51.487
32.2|75.8|51.916
32.2|76.0|52.381
32.2|76.2|52.916
32.2|76.4|53.453
32.2|76.6|53.947
32.2|76.8|54.294
32.2|77.0|54.621
32.2|77.2|53.946
32.2|77.4|53.124
32.2|77.6|54.002
32.2|77.8|56.771
32.2|78.0|59.518
32.2|78.2|62.351
32.2|78.4|65.242
32.2|78.6|66.232
32.2|78.8|65.393
32.2|79.0|64.639
32.2|79.2|63.875
32.2|79.4|63.395
32.2|79.6|63.553
32.2|79.8|63.759
32.2|80.0|63.494
32.2|80.2|63.206
32.2|80.4|62.843
32.2|80.6|62.259
32.2|80.8|61.841
32.2|81.0|62.032
32.2|81.2|62.283
32.2|81.4|62.548
32.2|81.6|62.555
32.2|81.8|62.224
32.2|82.0|61.906
32.2|82.2|61.619
32.2|82.4|61.351
32.2|82.6|61.538
32.2|82.8|62.247
32.2|83.0|63.012
32.2|83.2|63.929
32.2|83.4|65.513
32.2|83.6|67.21
32.2|83.8|69.11
32.2|84.0|70.032
32.2|84.2|70.371
32.2|84.4|69.002
32.2|84.6|66.164
32.2|84.8|64.908
32.2|85.0|65.499
32.2|85.2|66.514
32.2|85.4|66.145
32.2|85.6|66.408
32.2|85.8|66.674
32.2|86.0|66.705
32.2|86.2|66.853
32.2|86.4|66.988
32.2|86.6|67.093
32.2|86.8|67.194
32.2|87.0|67.293
32.2|87.2|67.346
32.2|87.4|67.397
32.2|87.6|67.403
32.2|87.8|67.292
32.2|88.0|67.18
32.2|88.2|67.062
32.2|88.4|66.893
32.2|88.6|66.603
32.2|88.8|66.311
32.2|89.0|65.981
32.2|89.2|65.58
32.2|89.4|65.757
32.2|89.6|65.936
32.2|89.8|66.065
32.2|90.0|66.459
32.2|90.2|67.242
32.2|90.4|68.288
32.2|90.6|68.571
32.2|90.8|68.772
32.2|91.0|68.908
32.2|91.2|69.106
32.2|91.4|70.207
32.2|91.6|70.527
32.2|91.8|70.768
32.2|92.0|70.611
32.2|92.2|70.607
32.2|92.4|70.152
32.2|92.6|69.838
32.2|92.8|69.871
32.2|93.0|69.756
32.2|93.2|69.671
32.2|93.4|69.867
32.2|93.6|69.847
32.2|93.8|69.312
32.2|94.0|68.586
32.2|94.2|67.968
32.2|94.4|67.671
32.2|94.6|67.64
32.2|94.8|67.426
32.2|95.0|67.358
32.2|95.2|67.324
32.2|95.4|67.301
32.2|95.6|67.733
32.2|95.8|68.715
32.2|96.0|70.197
32.2|96.2|71.539
32.2|96.4|71.918
32.2|96.6|71.946
32.2|96.8|70.585
32.2|97.0|69.068
32.2|97.2|67.787
32.2|97.4|67.448
32.2|97.6|66.879
32.2|97.8|66.318
32.2|98.0|65.877
32.2|98.2|65.444
32.2|98.4|65.052
32.2|98.6|64.574
32.2|98.8|64.002
32.2|99.0|63.448
32.2|99.2|62.906
32.2|99.4|62.362
32.2|99.6|61.92
32.2|99.8|61.29
32.2|100.0|60.659
32.2|100.2|59.793
32.2|100.4|58.851
32.2|100.6|57.756
32.2|100.8|56.114
32.2|101.0|54.549
32.2|101.2|54.819
32.2|101.4|55.66
32.2|101.6|56.05
32.2|101.8|55.843
32.2|102.0|55.603
32.2|102.2|54.776
32.2|102.4|53.953
32.2|102.6|53.736
32.2|102.8|53.142
32.2|103.0|52.212
32.2|103.2|50.345
32.2|103.4|48.493
32.2|103.6|47.304
32.2|103.8|46.117
32.2|104.0|45.15
32.2|104.2|44.287
32.2|104.4|43.406
32.2|104.6|43.033
32.2|104.8|43.231
32.2|105.0|43.213
32.2|105.2|43.13
32.2|105.4|43.146
32.2|105.6|43.181
32.2|105.8|43.095
32.2|106.0|43.067
32.2|106.2|43.158
32.2|106.4|43.146
32.2|106.6|43.004
32.2|106.8|42.706
32.2|107.0|42.437
32.2|107.2|42.194
32.2|107.4|41.934
32.2|107.6|41.845
32.2|107.8|41.949
32.2|108.0|42.317
32.2|108.2|42.733
32.2|108.4|42.95
32.2|108.6|42.745
32.2|108.8|42.174
32.2|109.0|41.806
32.2|109.2|41.153
32.2|109.4|40.276
32.2|109.6|39.542
32.2|109.8|38.856
32.2|110.0|38.116
32.2|110.2|37.335
32.2|110.4|36.576
32.2|110.6|36.016
32.2|110.8|35.65
32.2|111.0|35.353
32.2|111.2|35.186
32.2|111.4|34.984
32.2|111.6|34.75
32.2|111.8|34.515
32.2|112.0|34.29
32.2|112.2|34.078
32.2|112.4|33.951
32.2|112.6|33.893
32.2|112.8|33.878
32.2|113.0|33.876
32.2|113.2|33.866
32.2|113.4|33.831
32.2|113.6|33.981
32.2|113.8|34.326
32.2|114.0|34.694
32.2|114.2|35.081
32.2|114.4|35.499
32.2|114.6|35.718
32.2|114.8|35.727
32.2|115.0|35.684
32.2|115.2|35.646
32.2|115.4|35.461
32.2|115.6|35.004
32.2|115.8|34.627
